data,lat,lon,morti,feriti,zona,ora
2018-06-19,40.39096,18.3056,,,LECCE,17:08
2018-06-20,40.35533,18.15211,,1,LECCE,03:30
2018-06-20,40.36084,18.18076,,1,LECCE,13:50
2018-06-20,40.35272,18.17981,,,LECCE,15:20
2018-06-20,40.35658,18.18773,,,LECCE,17:55
2018-06-21,40.34826,18.17389,,,LECCE,08:30
2018-06-21,40.34482,18.15845,,1,LECCE,11:00
2018-06-21,40.34477,18.15744,,2,LECCE,13:50
2018-06-21,40.35297,18.1831,,2,LECCE,21:15
2018-06-22,40.36133,18.17624,,1,LECCE,10:15
2018-06-22,40.3577,18.19134,,,LECCE,23:10
2018-06-23,40.34824,18.18873,,1,LECCE,14:20
2018-06-27,40.34622,18.17081,,,LECCE,08:50
2018-06-27,40.34538,18.20216,,1,LECCE,10:30
2018-06-27,40.36526,18.17686,,1,LECCE,19:20
2018-06-28,40.34774,18.16017,,1,LECCE,13:30
2018-06-28,40.35596,18.17807,,1,LECCE,16:30
2018-06-28,40.33986,18.15525,,3,LECCE,18:05
2018-06-30,40.42481,18.23929,,1,LECCE,14:00
2018-07-01,40.3593,18.16062,,1,LECCE,10:35
2018-07-02,40.3482,18.16539,,1,LECCE,07:25
2018-07-02,40.348164,18.165377,,,LECCE,08:17
2018-07-02,40.34633,18.17335,,1,LECCE,17:20
2018-07-03,40.35382,18.17965,,,LECCE,20:15
2018-07-04,40.3421,18.16086,,1,LECCE,11:20
2018-07-05,40.3517,18.17684,,,LECCE,08:55
2018-07-07,40.3596,18.18454,,,LECCE,18:15
2018-07-07,40.36276,18.17524,,1,LECCE,21:40
2018-07-09,40.48029,18.15696,,1,LECCE,08:15
2018-07-09,40.3479,18.18476,,1,LECCE,17:25
2018-07-09,40.36246,18.17655,,1,LECCE,19:10
2018-07-10,40.48035,18.15798,,4,LECCE,10:55
2018-07-10,40.35186,18.17864,,,LECCE,13:15
2018-07-10,40.33152,18.16629,,2,LECCE,20:10
2018-07-11,40.36244,18.17658,,,LECCE,11:30
2018-07-11,40.35186,18.20789,,1,LECCE,13:30
2018-07-11,40.36753,18.16283,,1,LECCE,16:15
2018-07-11,40.36388,18.16591,,1,LECCE,19:00
2018-07-12,40.3367,18.1678,,1,LECCE,11:35
2018-07-12,40.34398,18.15787,,1,LECCE,12:15
2018-07-13,40.35388,18.18551,,1,LECCE,07:35
2018-07-13,40.33965,18.17872,,,LECCE,10:45
2018-07-14,40.35892,18.16865,,3,LECCE,09:30
2018-07-14,40.35219,18.17147,,1,LECCE,11:10
2018-07-14,40.33894,18.15701,,2,LECCE,18:40
2018-07-14,40.35563,18.17823,,,LECCE,23:20
2018-07-15,40.35297,18.1831,,3,LECCE,13:20
2018-07-16,40.35285,18.18112,,3,LECCE,11:00
2018-07-16,40.36457,18.18983,,,LECCE,15:30
2018-07-16,40.34259,18.17566,,,LECCE,17:10
2018-07-16,40.34867,18.16227,,2,LECCE,21:30
2018-07-17,40.34505,18.14736,,1,LECCE,08:10
2018-07-17,40.35063,18.16352,,1,LECCE,12:20
2018-07-18,40.35298,18.17171,,1,LECCE,13:15
2018-07-19,40.33656,18.16782,,1,LECCE,00:30
2018-07-19,40.42263,18.24266,,1,LECCE,10:30
2018-07-19,40.45418,18.1123,,1,LECCE,14:00
2018-07-19,40.35678,18.16732,,,LECCE,14:45
2018-07-20,40.34728,18.1718,,1,LECCE,08:00
2018-07-20,40.3855,18.10846,,3,LECCE,08:30
2018-07-20,40.41265,18.20243,,3,LECCE,14:00
2018-07-21,40.35778,18.19124,,1,LECCE,05:45
2018-07-21,40.35924,18.16875,,1,LECCE,20:30
2018-07-22,40.40166,18.19724,,,LECCE,00:10
2018-07-22,40.35388,18.18551,,1,LECCE,14:24
2018-07-23,40.35278,18.19079,,1,LECCE,10:30
2018-07-23,40.33875,18.12509,,1,LECCE,17:30
2018-07-23,40.34833,18.16101,,,LECCE,22:00
2018-07-24,40.35994,18.15657,,1,LECCE,09:20
2018-07-24,40.36065,18.15686,,,LECCE,17:30
2018-07-25,40.36133,18.17624,,,LECCE,09:25
2018-07-25,40.359298,18.166595,,,LECCE,11:50
2018-07-25,40.35028,18.17181,,2,LECCE,12:00
2018-07-26,40.34986,18.16193,,1,LECCE,03:15
2018-07-26,40.35568,18.17949,,1,LECCE,11:00
2018-07-26,40.32759,18.15088,,,LECCE,13:15
2018-07-26,40.36377,18.18608,,,LECCE,19:30
2018-07-27,40.34704,18.18694,,1,LECCE,08:45
2018-07-29,40.36251,18.17181,,2,LECCE,20:00
2018-07-30,40.34891,18.17533,,1,LECCE,10:30
2018-07-30,40.34098,18.17635,,,LECCE,12:40
2018-07-31,40.36245,18.15795,,3,LECCE,23:30
2018-08-01,40.46546,18.19217,,8,LECCE,20:00
2018-08-02,40.34398,18.15787,,1,LECCE,10:56
2018-08-02,40.3585,18.19348,,1,LECCE,21:00
2018-08-03,40.34993,18.18573,,4,LECCE,02:12
2018-08-03,40.35179,18.17233,,,LECCE,11:15
2018-08-03,40.35476,18.18192,,1,LECCE,13:45
2018-08-03,40.34789,18.17764,,2,LECCE,20:35
2018-08-04,40.38829,18.29906,,,LECCE,15:30
2018-08-06,40.34465,18.17482,,1,LECCE,17:45
2018-08-06,40.34585,18.18347,,,LECCE,22:00
2018-08-07,40.35744,18.19008,,1,LECCE,10:35
2018-08-07,40.34451,18.15715,,1,LECCE,15:45
2018-08-08,40.3579,18.18931,,,LECCE,08:20
2018-08-08,40.35581,18.19463,,1,LECCE,16:26
2018-08-09,40.35287,18.1858,,1,LECCE,15:30
2018-08-10,40.37402,18.19632,,,LECCE,14:55
2018-08-10,40.36244,18.17661,,,LECCE,19:30
2018-08-11,40.35573,18.19144,,1,LECCE,10:00
2018-08-13,40.35465,18.17827,,,LECCE,00:18
2018-08-13,40.3557,18.19307,,1,LECCE,03:45
2018-08-13,40.36329,18.16815,,,LECCE,09:55
2018-08-13,40.35725,18.17389,,,LECCE,12:00
2018-08-13,40.34872,18.1623,,,LECCE,13:45
2018-08-13,40.35238,18.18585,,,LECCE,20:30
2018-08-15,40.34871,18.1752,,3,LECCE,15:15
2018-08-16,40.36741,18.14465,,3,LECCE,13:00
2018-08-16,40.36021,18.17152,,,LECCE,17:20
2018-08-17,40.33275,18.1349,,5,LECCE,09:45
2018-08-18,40.36445,18.07562,,,LECCE,00:40
2018-08-18,40.38588,18.1719,,,LECCE,16:50
2018-08-18,40.37731,18.19227,,,LECCE,18:00
2018-08-19,40.34666,18.16647,,,LECCE,12:45
2018-08-19,40.4481,18.10735,,1,LECCE,15:15
2018-08-20,40.34691,18.1739,,2,LECCE,13:30
2018-08-22,40.44417,18.16409,,1,LECCE,00:20
2018-08-23,40.34856,18.17239,,,LECCE,12:15
2018-08-23,40.34783,18.18483,,1,LECCE,14:20
2018-08-23,40.34653,18.17075,,1,LECCE,14:40
2018-08-23,40.36201,18.1782,,,LECCE,18:45
2018-08-23,40.34638,18.17058,,,LECCE,20:24
2018-08-24,40.351,18.17447,,,LECCE,06:30
2018-08-24,40.34245,18.17815,,1,LECCE,10:55
2018-08-24,40.35444,18.17625,,,LECCE,18:50
2018-08-25,40.36252,18.1763,,1,LECCE,08:50
2018-08-25,40.34318,18.1778,,2,LECCE,14:25
2018-08-26,40.34824,18.18298,,1,LECCE,19:00
2018-08-27,40.36142,18.16963,,,LECCE,09:00
2018-08-27,40.3653,18.18844,,1,LECCE,18:20
2018-08-27,40.34817,18.17686,,3,LECCE,19:45
2018-08-28,40.36244,18.15799,,1,LECCE,13:00
2018-08-28,40.35811,18.17998,,,LECCE,20:18
2018-08-29,40.34881,18.18535,,1,LECCE,10:40
2018-08-29,40.41916,18.22025,,1,LECCE,21:20
2018-08-31,40.34987,18.20787,,,LECCE,03:00
2018-08-31,40.34606,18.18294,,,LECCE,09:30
2018-08-31,40.35584,18.19492,,1,LECCE,19:40
2018-09-02,40.32971,18.16356,,,LECCE,10:15
2018-09-04,40.35507,18.17666,,1,LECCE,13:00
2018-09-05,40.36267,18.17548,,2,LECCE,01:50
2018-09-05,40.36504,18.21253,,1,LECCE,06:30
2018-09-05,40.34376,18.14486,,,LECCE,16:25
2018-09-06,40.36326,18.18691,,,LECCE,10:45
2018-09-06,40.37121,18.17823,1,,LECCE,11:41
2018-09-06,40.35173,18.27766,,,LECCE,14:47
2018-09-06,40.34164,18.17856,,2,LECCE,17:55
2018-09-07,40.35411,18.17316,,,LECCE,07:50
2018-09-07,40.34826,18.16094,,,LECCE,10:15
2018-09-07,40.34824,18.18298,,,LECCE,14:00
2018-09-08,40.36333,18.19102,,7,LECCE,23:20
2018-09-09,40.36586,18.20004,,2,LECCE,11:20
2018-09-09,40.35938,18.16199,,,LECCE,21:00
2018-09-10,40.34629,18.1898,,,LECCE,13:45
2018-09-10,40.34827,18.16092,,,LECCE,17:40
2018-09-10,40.35972,18.15946,,,LECCE,18:25
2018-09-12,40.34392,18.20676,,1,LECCE,09:00
2018-09-12,40.34332,18.19714,,,LECCE,14:00
2018-09-12,40.33317,18.1668,,2,LECCE,16:20
2018-09-12,40.35634,18.1864,,1,LECCE,17:00
2018-09-12,40.35683,18.16487,,,LECCE,22:30
2018-09-13,40.32693,18.15345,,3,LECCE,13:00
2018-09-13,40.33991,18.17685,,1,LECCE,15:45
2018-09-13,40.35404,18.18202,,,LECCE,19:50
2018-09-14,40.33578,18.19208,,2,LECCE,17:50
2018-09-14,40.36081,18.17026,,1,LECCE,19:15
2018-09-16,40.35101,18.17446,,,LECCE,09:55
2018-09-16,40.35641,18.18352,,,LECCE,15:15
2018-09-16,40.34257,18.14072,,1,LECCE,18:15
2018-09-17,40.37161,18.17755,,1,LECCE,09:15
2018-09-17,40.32534,18.19086,,1,LECCE,10:55
2018-09-17,40.33698,18.18993,1,,LECCE,22:30
2018-09-18,40.36887,18.22744,,1,LECCE,10:45
2018-09-19,40.3562,18.17806,,,LECCE,11:30
2018-09-19,40.36446,18.14642,,1,LECCE,12:55
2018-09-19,40.35224,18.17293,,1,LECCE,14:25
2018-09-19,40.36353,18.20828,,3,LECCE,16:45
2018-09-19,40.3491,18.18179,,1,LECCE,18:00
2018-09-20,40.34955,18.18562,,,LECCE,09:35
2018-09-20,40.36293,18.086,,,LECCE,13:30
2018-09-20,40.34904,18.16628,,2,LECCE,21:05
2018-09-21,40.35666,18.18064,,,LECCE,09:35
2018-09-21,40.35403,18.18369,,2,LECCE,15:00
2018-09-22,40.3599,18.1856,,1,LECCE,18:40
2018-09-23,40.3755,18.18077,,2,LECCE,00:20
2018-09-23,40.35062,18.16352,,,LECCE,10:00
2018-09-24,40.35968,18.17215,,1,LECCE,09:10
2018-09-24,40.34624,18.18998,,,LECCE,12:00
2018-09-24,40.33285,18.13255,,1,LECCE,15:00
2018-09-25,40.35458,18.17961,,1,LECCE,11:35
2018-09-25,40.343583,18.157491,,,LECCE,14:40
2018-09-25,40.3608,18.17029,,2,LECCE,16:40
2018-09-26,40.34128,18.17751,,,LECCE,08:20
2018-09-26,40.35886,18.16685,,,LECCE,14:15
2018-09-26,40.34128,18.17755,,1,LECCE,16:10
2018-09-26,40.3624,18.17634,,1,LECCE,19:15
2018-09-27,40.35592,18.19569,,2,LECCE,08:00
2018-09-27,40.33965,18.17872,,1,LECCE,14:15
2018-09-27,40.34771,18.16011,,1,LECCE,16:00
2018-09-27,40.35459,18.18546,,1,LECCE,20:20
2018-09-28,40.34301,18.17798,,1,LECCE,09:30
2018-09-28,40.34734,18.17259,,2,LECCE,13:10
2018-09-28,40.3479,18.17186,,,LECCE,16:05
2018-09-29,40.35517,18.1763,,1,LECCE,17:25
2018-09-30,40.34263,18.15886,,4,LECCE,12:50
2018-09-30,40.36919,18.14575,,4,LECCE,18:00
2018-10-01,40.33854,18.12347,,1,LECCE,07:45
2018-10-01,40.34582,18.17054,,1,LECCE,09:30
2018-10-01,40.34904,18.17413,,1,LECCE,12:50
2018-10-01,40.358094,18.168061,,1,LECCE,13:00
2018-10-01,40.3504,18.1593,,,LECCE,19:00
2018-10-01,40.35202,18.1812,,1,LECCE,19:33
2018-10-02,40.33166,18.15299,,2,LECCE,13:10
2018-10-02,40.34679,18.18791,,,LECCE,17:55
2018-10-02,40.357,18.16449,,,LECCE,18:00
2018-10-02,40.35045,18.16405,,1,LECCE,19:45
2018-10-02,40.34281,18.17687,,3,LECCE,21:25
2018-10-03,40.35322,18.19113,,1,LECCE,08:10
2018-10-03,40.35063,18.16352,,1,LECCE,10:45
2018-10-04,40.36224,18.17198,,3,LECCE,22:15
2018-10-05,40.33723,18.12769,,1,LECCE,08:50
2018-10-06,40.35634,18.1864,,,LECCE,13:20
2018-10-06,40.36436,18.16434,,,LECCE,16:20
2018-10-06,40.36029,18.18119,,2,LECCE,19:30
2018-10-07,40.35168,18.19554,,,LECCE,03:30
2018-10-07,40.35106,18.16371,,,LECCE,11:40
2018-10-09,40.35073,18.18231,,2,LECCE,15:30
2018-10-09,40.36746,18.19967,,1,LECCE,17:30
2018-10-09,40.34761,18.16029,,1,LECCE,17:45
2018-10-10,40.36165,18.18524,,,LECCE,13:45
2018-10-11,40.3566,18.19141,,2,LECCE,08:10
2018-10-11,40.35778,18.1672,,1,LECCE,10:40
2018-10-12,40.3482,18.16098,,3,LECCE,14:10
2018-10-12,40.35963,18.17175,,,LECCE,20:45
2018-10-13,40.34665,18.16646,,,LECCE,01:10
2018-10-13,40.3646,18.17677,,1,LECCE,08:20
2018-10-13,40.36104,18.16995,,,LECCE,21:10
2018-10-14,40.35874,18.16668,,1,LECCE,20:05
2018-10-15,40.34613,18.18322,,2,LECCE,11:00
2018-10-15,40.362717,18.175118,,1,LECCE,17:00
2018-10-15,40.35187,18.17865,,1,LECCE,20:55
2018-10-16,40.37532,18.13803,,1,LECCE,12:23
2018-10-16,40.36441,18.1851,,,LECCE,21:40
2018-10-17,40.36083,18.1697,,,LECCE,07:50
2018-10-17,40.3406,18.12558,,1,LECCE,09:15
2018-10-17,40.36148,18.19775,,1,LECCE,11:30
2018-10-17,40.36018,18.17138,,,LECCE,16:25
2018-10-18,40.34341,18.17306,,1,LECCE,08:10
2018-10-18,40.36391,18.19821,,1,LECCE,20:30
2018-10-19,40.34737,18.17194,,1,LECCE,10:45
2018-10-19,40.34619,18.19016,,3,LECCE,14:10
2018-10-20,40.36231,18.17708,,,LECCE,08:05
2018-10-20,40.34441,18.17232,,1,LECCE,18:40
2018-10-21,40.34516,18.17033,,2,LECCE,00:15
2018-10-21,40.35593,18.17948,,1,LECCE,11:00
2018-10-22,40.3344,18.13137,,3,LECCE,10:35
2018-10-22,40.34832,18.17318,,2,LECCE,13:10
2018-10-22,40.35331,18.21074,,,LECCE,15:10
2018-10-22,40.36357,18.17226,,,LECCE,17:10
2018-10-23,40.34784,18.18486,,,LECCE,19:30
2018-10-23,40.38561,18.18645,,1,LECCE,20:30
2018-10-23,40.34751,18.1715,,2,LECCE,22:30
2018-10-24,40.33598,18.16263,,,LECCE,01:15
2018-10-24,40.35521,18.16041,,1,LECCE,09:30
2018-10-24,40.35582,18.19462,,1,LECCE,17:30
2018-10-25,40.35874,18.17544,,1,LECCE,15:40
2018-10-26,40.34921,18.15882,,1,LECCE,16:20
2018-10-26,40.34819,18.15674,,1,LECCE,17:20
2018-10-27,40.35288,18.21107,,,LECCE,03:00
2018-10-28,40.3592,18.16873,,2,LECCE,04:30
2018-10-28,40.35871,18.17544,,1,LECCE,17:40
2018-10-29,40.34813,18.16779,,1,LECCE,11:30
2018-10-29,40.36445,18.22054,,,LECCE,13:00
2018-10-30,40.32868,18.15168,,1,LECCE,19:00
2018-10-31,40.35399,18.18202,,1,LECCE,09:30
2018-10-31,40.33133,18.19542,,1,LECCE,11:00
2018-10-31,40.36105,18.16997,,,LECCE,13:40
2018-10-31,40.36235,18.16964,,2,LECCE,21:45
2018-11-01,40.3475,18.17149,,2,LECCE,11:15
2018-11-03,40.38359,18.18642,,,LECCE,07:30
2018-11-05,40.3475,18.17149,,1,LECCE,00:50
2018-11-05,40.35919,18.16878,,,LECCE,04:00
2018-11-05,40.3336,18.13301,,,LECCE,09:20
2018-11-05,40.37902,18.15173,,1,LECCE,13:30
2018-11-06,40.36322,18.1869,,,LECCE,09:00
2018-11-06,40.35289,18.18584,,1,LECCE,11:30
2018-11-06,40.37313,18.15993,,,LECCE,17:30
2018-11-06,40.33959,18.15722,,1,LECCE,20:45
2018-11-07,40.36717,18.19821,,,LECCE,08:00
2018-11-07,40.34985,18.17214,,1,LECCE,10:00
2018-11-08,40.33089,18.16609,,1,LECCE,09:00
2018-11-08,40.34304,18.17807,,,LECCE,12:00
2018-11-09,40.33306,18.1951,,,LECCE,10:40
2018-11-09,40.35509,18.18468,,,LECCE,15:10
2018-11-09,40.36606,18.18709,,1,LECCE,18:35
2018-11-10,40.37122,18.17824,,2,LECCE,08:45
2018-11-10,40.35081,18.18588,,,LECCE,13:15
2018-11-11,40.3483,18.15947,,,LECCE,10:10
2018-11-11,40.35857,18.20375,,2,LECCE,11:48
2018-11-11,40.35185,18.17866,,3,LECCE,23:44
2018-11-12,40.33957,18.13195,,4,LECCE,08:45
2018-11-12,40.35063,18.16351,,,LECCE,10:30
2018-11-12,40.36593,18.19988,,1,LECCE,10:30
2018-11-12,40.34762,18.16013,,1,LECCE,16:05
2018-11-13,40.36558,18.17487,,,LECCE,14:05
2018-11-15,40.35371,18.18565,,,LECCE,08:50
2018-11-15,40.34871,18.16457,,,LECCE,17:20
2018-11-15,40.3473,18.16434,,,LECCE,22:18
2018-11-16,40.35377,18.1507,,1,LECCE,20:20
2018-11-16,40.35573,18.13538,,1,LECCE,22:48
2018-11-17,40.35092,18.15581,,2,LECCE,12:30
2018-11-17,40.3624,18.17662,,,LECCE,15:37
2018-11-18,40.35096,18.16968,,,LECCE,10:10
2018-11-19,40.34338,18.17777,,1,LECCE,19:10
2018-11-19,40.35499,18.15966,,1,LECCE,20:30
2018-11-20,40.35093,18.1858,,1,LECCE,12:00
2018-11-20,40.34758,18.1734,,,LECCE,20:40
2018-11-21,40.33684,18.18977,,,LECCE,07:30
2018-11-21,40.34819,18.16539,,1,LECCE,15:50
2018-11-21,40.3474,18.16086,,1,LECCE,17:20
2018-11-21,40.36234,18.1766,,,LECCE,18:55
2018-11-22,40.35483,18.13318,,1,LECCE,17:15
2018-11-23,40.38444,18.19395,,2,LECCE,08:20
2018-11-23,40.36949,18.15471,,,LECCE,19:35
2018-11-24,40.35033,18.1858,,3,LECCE,16:20
2018-11-25,40.35966,18.17224,,,LECCE,06:33
2018-11-26,40.35019,18.15198,,3,LECCE,00:40
2018-11-26,40.36286,18.15054,,,LECCE,09:10
2018-11-26,40.36088,18.15703,,3,LECCE,17:00
2018-11-26,40.3594,18.15607,,1,LECCE,17:15
2018-11-28,40.35533,18.17616,,,LECCE,09:20
2018-11-28,40.34722,18.20571,,1,LECCE,16:00
2018-11-30,40.36039,18.15755,,1,LECCE,15:25
2018-12-01,40.34819,18.16539,,2,LECCE,13:35
2018-12-01,40.34959,18.16191,,1,LECCE,18:00
2018-12-02,40.354936,18.17644,,,LECCE,02:45
2018-12-02,40.36033,18.19225,,1,LECCE,12:10
2018-12-03,40.34293,18.17411,,2,LECCE,00:05
2018-12-03,40.35361,18.16519,,2,LECCE,03:20
2018-12-03,40.33538,18.16748,,,LECCE,17:20
2018-12-04,40.42022,18.17432,,,LECCE,00:30
2018-12-04,40.34398,18.15787,,1,LECCE,11:30
2018-12-05,40.34959,18.18566,,2,LECCE,11:40
2018-12-05,40.34723,18.1796,,,LECCE,12:40
2018-12-05,40.34084,18.17372,,,LECCE,15:30
2018-12-05,40.34835,18.17321,,1,LECCE,15:35
2018-12-06,40.34451,18.15974,,1,LECCE,10:00
2018-12-06,40.35629,18.17015,,1,LECCE,12:10
2018-12-07,40.35375,18.19101,,,LECCE,07:15
2018-12-07,40.34452,18.17283,,1,LECCE,08:15
2018-12-07,40.35582,18.18134,,1,LECCE,10:30
2018-12-07,40.355242,18.160545,,1,LECCE,13:50
2018-12-08,40.36018,18.18134,,,LECCE,17:00
2018-12-08,40.33351,18.12467,,2,LECCE,19:20
2018-12-08,40.35504,18.18495,,,LECCE,20:40
2018-12-09,40.38587,18.10345,,2,LECCE,18:30
2018-12-10,40.35077,18.16334,,,LECCE,13:30
2018-12-10,40.34623,18.1552,,1,LECCE,15:35
2018-12-10,40.34398,18.15787,,,LECCE,18:20
2018-12-10,40.35776,18.19129,,1,LECCE,23:30
2018-12-11,40.41469,18.17362,,1,LECCE,06:30
2018-12-11,40.36136,18.18027,,1,LECCE,10:05
2018-12-11,40.34419,18.17005,,3,LECCE,16:00
2018-12-12,40.33761,18.18814,,,LECCE,08:10
2018-12-12,40.35587,18.18145,,,LECCE,08:20
2018-12-12,40.33394,18.13247,,2,LECCE,15:30
2018-12-13,40.33479,18.13556,,1,LECCE,09:00
2018-12-14,40.355,18.15966,,1,LECCE,10:00
2018-12-15,40.3606,18.19835,,1,LECCE,08:05
2018-12-15,40.41263,18.20243,,2,LECCE,09:33
2018-12-16,40.38566,18.26807,,1,LECCE,09:45
2018-12-16,40.35548,18.1763,,1,LECCE,11:00
2018-12-17,40.3668,18.16111,,,LECCE,12:20
2018-12-17,40.36461,18.14604,,1,LECCE,13:10
2018-12-17,40.34965,18.16288,,2,LECCE,14:56
2018-12-17,40.34008,18.13586,,1,LECCE,16:30
2018-12-17,40.35574,18.1526,,,LECCE,16:45
2018-12-18,40.34785,18.18477,,2,LECCE,00:35
2018-12-18,40.3573,18.16373,,1,LECCE,11:10
2018-12-18,40.35307,18.18833,,2,LECCE,15:50
2018-12-18,40.34349,18.16843,,,LECCE,17:00
2018-12-19,40.35721,18.18003,,1,LECCE,09:00
2018-12-19,40.34293,18.12525,,1,LECCE,13:35
2018-12-20,40.33228,18.19583,,1,LECCE,14:15
2018-12-20,40.35459,18.17733,,,LECCE,21:00
2018-12-20,40.35019,18.15198,,2,LECCE,22:50
2018-12-21,40.44155,18.22256,,3,LECCE,09:55
2018-12-21,40.36096,18.18887,,1,LECCE,15:25
2018-12-22,40.36186,18.18902,,,LECCE,07:25
2018-12-22,40.32661,18.1504,,3,LECCE,14:20
2018-12-22,40.35373,18.18558,,,LECCE,22:30
2018-12-23,40.3475,18.17149,,1,LECCE,00:50
2018-12-23,40.35308,18.16463,,1,LECCE,09:10
2018-12-23,40.35384,18.19503,,,LECCE,12:45
2018-12-23,40.35063,18.16351,,,LECCE,23:10
2018-12-25,40.35287,18.21071,,2,LECCE,17:15
2018-12-26,40.34624,18.20499,,1,LECCE,18:30
2018-12-27,40.34419,18.17005,,4,LECCE,16:05
2018-12-28,40.36803,18.16871,,1,LECCE,15:11
2018-12-28,40.35694,18.18835,,1,LECCE,18:45
2018-12-29,40.36307,18.17554,,,LECCE,17:30
2018-12-29,40.35179,18.17393,,,LECCE,18:35
2018-12-30,40.38606,18.10227,,,LECCE,17:50
2018-12-31,40.33956,18.15724,,1,LECCE,11:30
2018-12-31,40.34049,18.16358,,1,LECCE,18:50
2019-01-01,40.38532,18.16624,,1,LECCE,18:20
2019-01-01,40.34701,18.18015,,1,LECCE,19:00
2019-01-02,40.35492,18.18189,,,LECCE,09:50
2019-01-02,40.36715,18.16896,,1,LECCE,15:55
2019-01-03,40.34747,18.1716,,3,LECCE,07:25
2019-01-03,40.34748,18.17156,,,LECCE,08:45
2019-01-04,40.35428,18.17493,,,LECCE,13:05
2019-01-06,40.35395,18.18093,,2,LECCE,02:00
2019-01-06,40.32601,18.16205,,4,LECCE,20:00
2019-01-06,40.35214,18.18225,,1,LECCE,23:15
2019-01-08,40.3567,18.17464,,1,LECCE,14:30
2019-01-08,40.36426,18.20189,,3,LECCE,18:40
2019-01-08,40.36419,18.20191,,2,LECCE,18:45
2019-01-08,40.34254,18.17571,,1,LECCE,22:50
2019-01-09,40.35077,18.16334,,,LECCE,13:15
2019-01-09,40.36193,18.19119,,1,LECCE,18:30
2019-01-09,40.3335,18.13335,,2,LECCE,20:00
2019-01-10,40.36724,18.2195,,2,LECCE,09:15
2019-01-10,40.34602,18.1504,,3,LECCE,11:30
2019-01-10,40.34672,18.18129,,2,LECCE,13:30
2019-01-10,40.36089,18.17744,,1,LECCE,15:20
2019-01-10,40.35776,18.19128,,1,LECCE,22:30
2019-01-11,40.34966,18.17487,,2,LECCE,12:15
2019-01-12,40.35189,18.20449,,1,LECCE,10:15
2019-01-12,40.35273,18.21039,,1,LECCE,15:00
2019-01-12,40.36239,18.16924,,1,LECCE,21:30
2019-01-13,40.35237,18.18585,,1,LECCE,01:20
2019-01-13,40.3629,18.16738,,1,LECCE,03:15
2019-01-13,40.35426,18.17457,,,LECCE,18:45
2019-01-14,40.34999,18.17441,,1,LECCE,11:45
2019-01-14,40.34779,18.17795,,1,LECCE,12:00
2019-01-14,40.36446,18.22054,,,LECCE,14:00
2019-01-14,40.35214,18.18225,,2,LECCE,17:00
2019-01-14,40.3592,18.16873,,2,LECCE,18:00
2019-01-15,40.37309,18.14554,,,LECCE,04:00
2019-01-15,40.36708,18.17427,,,LECCE,08:20
2019-01-15,40.34619,18.19019,,,LECCE,10:50
2019-01-16,40.34899,18.16633,,1,LECCE,11:15
2019-01-16,40.34691,18.16974,,1,LECCE,13:30
2019-01-17,40.34821,18.1733,,,LECCE,09:10
2019-01-17,40.35186,18.17863,,1,LECCE,22:00
2019-01-18,40.35772,18.165,,,LECCE,10:45
2019-01-18,40.3333,18.1667,,1,LECCE,15:30
2019-01-18,40.35023,18.15212,,,LECCE,18:45
2019-01-19,40.35719,18.18002,,,LECCE,00:55
2019-01-20,40.36059,18.17859,,,LECCE,08:30
2019-01-20,40.35116,18.17875,,,LECCE,11:10
2019-01-20,40.35373,18.17658,,1,LECCE,15:10
2019-01-20,40.35439,18.17624,,,LECCE,17:10
2019-01-22,40.37934,18.15171,,1,LECCE,07:55
2019-01-22,40.35115,18.18912,,1,LECCE,08:15
2019-01-22,40.35297,18.1831,,,LECCE,12:44
2019-01-22,40.36093,18.18062,,,LECCE,16:30
2019-01-23,40.34601,18.18294,,,LECCE,09:40
2019-01-23,40.35284,18.18109,,,LECCE,11:00
2019-01-23,40.3581,18.19252,,1,LECCE,12:15
2019-01-23,40.32968,18.16358,,,LECCE,13:35
2019-01-23,40.36283,18.16925,,,LECCE,16:14
2019-01-24,40.36787,18.14442,1,,LECCE,03:00
2019-01-24,40.36378,18.16614,,4,LECCE,08:50
2019-01-24,40.36109,18.18731,,1,LECCE,11:30
2019-01-24,40.35821,18.16664,,,LECCE,13:30
2019-01-24,40.36219,18.17185,,1,LECCE,17:50
2019-01-26,40.34832,18.17318,,,LECCE,20:35
2019-01-27,40.34749,18.20612,,1,LECCE,21:10
2019-01-28,40.357,18.16424,,,LECCE,11:55
2019-01-28,40.34672,18.18129,,2,LECCE,13:30
2019-01-28,40.323,18.1866,,1,LECCE,18:10
2019-01-29,40.35361,18.16519,,1,LECCE,02:15
2019-01-29,40.3472,18.17954,,1,LECCE,11:20
2019-01-29,40.35987,18.16665,,1,LECCE,13:30
2019-01-30,40.34633,18.1834,,,LECCE,10:07
2019-01-30,40.34064,18.13048,,1,LECCE,17:10
2019-01-31,40.35116,18.18369,,,LECCE,13:15
2019-02-01,40.35293,18.18594,,,LECCE,09:10
2019-02-01,40.33688,18.17698,,1,LECCE,10:30
2019-02-01,40.35124,18.18063,,,LECCE,13:20
2019-02-01,40.36102,18.17018,,,LECCE,19:14
2019-02-02,40.35599,18.17454,,1,LECCE,08:10
2019-02-02,40.35465,18.16606,,,LECCE,12:15
2019-02-02,40.3301,18.16264,,1,LECCE,21:30
2019-02-02,40.3656,18.19624,,3,LECCE,23:50
2019-02-03,40.35086,18.18589,,1,LECCE,00:30
